ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372416
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372417
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372418
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372419
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,07-Feb-25,"2,784.68",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372420
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,07-Feb-25,"5,821.40",RESIDENTIAL LONG TERM,V002372421
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,SKOLAK HEALTHCARE LTD,07-Feb-25,"7,759.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372422
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,SKOLAK HEALTHCARE LTD,07-Feb-25,"3,635.50",RESIDENTIAL LONG TERM,V002372423
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,GP CARE SERVICES LTD,07-Feb-25,"2,582.08",RESIDENTIAL LONG TERM,V002372424
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372425
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372426
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372427
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,HC ONE LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372428
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,LITTLE HEATON CARE HOME,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372429
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ADVINIA CARE HOMES LTD,07-Feb-25,"1,414.00",RESIDENTIAL LONG TERM,V002372430
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372431
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372432
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,07-Feb-25,140.00,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002372433
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372434
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,FRANCIS HOUSE FAMILIES LTD,07-Feb-25,"5,354.08",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372435
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,FRANCIS HOUSE FAMILIES LTD,07-Feb-25,"1,450.00",RESIDENTIAL LONG TERM,V002372436
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,FERN BANK CARE HOME LTD,07-Feb-25,495.00,RESIDENTIAL LONG TERM - MARKET FACTOR,V002372437
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,FERN BANK CARE HOME LTD,07-Feb-25,"1,393.20",RESIDENTIAL LONG TERM,V002372438
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,LOTUS CARE,07-Feb-25,"1,535.64",RESIDENTIAL LONG TERM,V002372439
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,LOTUS CARE,07-Feb-25,"1,535.64",RESIDENTIAL LONG TERM,V002372440
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372441
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ANTONI AND RIENZIE LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372442
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,MONA CLIFFE RESIDENTIAL HOME,07-Feb-25,"1,522.00",SELF - FUNDING DEFERRED PAYMENTS,V002372443
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,"1,546.00",NURSING LONG TERM,V002372444
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372445
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,07-Feb-25,140.00,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002372446
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372447
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,HIGHFIELD HOUSE CARE HOME HEYWOOD LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372448
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372449
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372450
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372451
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,70.00,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002372452
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,HC ONE LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372453
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372454
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,07-Feb-25,100.00,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002372455
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ORBITAL CARE SERVICES 2 LTD,07-Feb-25,"1,842.26",NURSING LONG TERM,V002372456
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372457
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,AS CARE SOLUTIONS LTD,07-Feb-25,"8,603.14",RESIDENTIAL LONG TERM,V002372458
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372459
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372460
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,70.00,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002372461
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372462
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372463
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372464
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,07-Feb-25,150.00,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002372465
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372466
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,REGENCY HEALTHCARE LTD,07-Feb-25,"1,856.54",NURSING LONG TERM,V002372467
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372468
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,MARANTOMARK LTD,07-Feb-25,"4,733.00",RESIDENTIAL LONG TERM,V002372469
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,LYNDHURST RESIDENTIAL CARE HOME,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372470
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,MASTERPALM PROPERTIES LTD,07-Feb-25,"1,480.00",RESIDENTIAL LONG TERM,V002372471
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,LYNDHURST RESIDENTIAL CARE HOME,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372472
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372473
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,07-Feb-25,(101.57),SHORT TERM CARE - RESIDENTIAL,V002372474
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,DENTAK CARE AND SERVICES LTD,07-Feb-25,"1,546.00",NURSING LONG TERM,V002372475
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,GP CARE SERVICES LTD,07-Feb-25,"1,962.36",RESIDENTIAL LONG TERM,V002372476
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,TOWNELEY HOUSE,07-Feb-25,"1,650.80",SELF - FUNDING DEFERRED PAYMENTS,V002372477
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,HC ONE LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372478
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,HC ONE LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372479
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,HC ONE LTD,07-Feb-25,100.00,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002372480
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,858.86,SHORT TERM CARE - RESIDENTIAL,V002372481
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,336.00",SHORT TERM CARE - RESIDENTIAL,V002372482
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,336.00",SHORT TERM CARE - RESIDENTIAL,V002372483
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,379.00",SHORT TERM CARE - RESIDENTIAL,V002372484
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372485
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372486
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372487
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372488
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372489
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372490
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372491
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372492
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372493
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372494
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372495
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372496
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372497
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372498
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372499
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372500
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372501
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372502
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372503
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372504
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,422.00",SHORT TERM CARE - RESIDENTIAL,V002372505
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"1,941.53",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372506
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,020.16",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372507
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,020.16",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372508
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,137.94",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372509
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372510
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372511
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372512
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372513
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372514
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372515
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372516
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372517
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372518
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372519
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372520
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372521
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372522
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372523
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372524
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372525
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372526
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372527
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372528
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372529
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,POSSABILITIES CIC ISF,07-Feb-25,"3,215.54",RESIDENTIAL LONG TERM - MARKET FACTOR,V002372530
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,"1,546.00",NURSING LONG TERM,V002372531
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,LYNDHURST RESIDENTIAL CARE HOME,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372532
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,LYNDHURST RESIDENTIAL CARE HOME,07-Feb-25,78.00,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002372533
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,"1,546.00",RESIDENTIAL LONG TERM,V002372534
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372535
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372536
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372537
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,07-Feb-25,50.00,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002372538
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,PARK HOMES UK LTD,07-Feb-25,"1,561.02",RESIDENTIAL LONG TERM,V002372539
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,PARK HOMES UK LTD,07-Feb-25,200.00,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002372540
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ROCHCARE UK LTD,07-Feb-25,"1,480.00",RESIDENTIAL LONG TERM,V002372541
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372542
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,ST AUGUSTINE LTD,07-Feb-25,"5,174.44",NURSING LONG TERM,V002372543
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,812.57,RESIDENTIAL LONG TERM,V002372544
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372545
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372546
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372547
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372548
ROCHDALE BOROUGH COUNCIL,07-Feb-25,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,07-Feb-25,"1,422.00",RESIDENTIAL LONG TERM,V002372549
