ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,9.90 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1758.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,46.35 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1544.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1536.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1461.90 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,-10.35 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,19.80 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1766.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1507.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1812.26 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,2.34 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1388.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,7.11 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,RESOURCES,REED SPECIALIST RECRUITMENT LTD,20/08/2024,232.31 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,RESOURCES,REED SPECIALIST RECRUITMENT LTD,20/08/2024,603.22 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,RESOURCES,REED SPECIALIST RECRUITMENT LTD,20/08/2024,597.58 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ECONOMY DIRECTORATE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,617.95 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,COMMISSIONING AND STATUTORY,REED SPECIALIST RECRUITMENT LTD,20/08/2024,532.96 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ADULT CARE LCO FUNCTIONS,REED SPECIALIST RECRUITMENT LTD,20/08/2024,716.81 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ECONOMY DIRECTORATE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,-740.87 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ECONOMY DIRECTORATE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,740.87 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,EARLY HELP AND SCHOOLS,REED SPECIALIST RECRUITMENT LTD,20/08/2024,591.82 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ECONOMY DIRECTORATE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,710.63 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ECONOMY DIRECTORATE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1944.96 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,119.70 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,451.57 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,119.70 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,670.91 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,626.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.12 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,394.46 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.12 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,476.63 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.12 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.59 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.59 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,704.45 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,304.08 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,310.29 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.58 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,304.08 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.58 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,152.04 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.58 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.58 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.58 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.58 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.58 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.58 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.58 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,620.58 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,608.14 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,603.12 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,160.82 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,145.75 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,903.73 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,45.32 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,778.11 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,77.95 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,34.20 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ADULT CARE LCO FUNCTIONS,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1155.90 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ADULT CARE LCO FUNCTIONS,REED SPECIALIST RECRUITMENT LTD,20/08/2024,981.90 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ADULT CARE LCO FUNCTIONS,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1211.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ADULT CARE LCO FUNCTIONS,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1396.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ADULT CARE LCO FUNCTIONS,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1211.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ADULT CARE LCO FUNCTIONS,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1396.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ADULT CARE LCO FUNCTIONS,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1211.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,31.68 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,15.57 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1573.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1573.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1573.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,56.34 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,11.52 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,13.05 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,4.05 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,17.10 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,42.30 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,48.88 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,356.54 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,456.83 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1396.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1388.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,32.40 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1396.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1499.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,35.10 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1131.90 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1388.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1163.43 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,36.90 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,918.06 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,28.17 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1759.06 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,21.60 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1388.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,281.48 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,32.40 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,281.48 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1812.26 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1812.72 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1775.26 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,245.25 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1573.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1573.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1573.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ADULT CARE LCO FUNCTIONS,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1125.90 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,ADULT CARE LCO FUNCTIONS,REED SPECIALIST RECRUITMENT LTD,20/08/2024,49.50 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,2054.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,2106.22 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,CHILDREN’S SOCIAL CARE,REED SPECIALIST RECRUITMENT LTD,20/08/2024,1964.33 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,726.48 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,711.79 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,491.48 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,501.61 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,636.30 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,640.00 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,172.96 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,640.00 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,726.48 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,640.00 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,710.45 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,355.22 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,696.21 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,953.47 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,696.21 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,860.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,710.45 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,710.45 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,710.45 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,696.21 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,860.01 ,AGENCY STAFF,V002288041
ROCHDALE BOROUGH COUNCIL,20/08/2024,NEIGHBOURHOODS AND ENVIRONMENT,REED SPECIALIST RECRUITMENT LTD,20/08/2024,696.21 ,AGENCY STAFF,V002288041
