ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1546,NURSING LONG TERM,V002329069
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,VESTACARE  UK LTD,15/11/2024,3930,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329070
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,VESTACARE  UK LTD,15/11/2024,1450,RESIDENTIAL LONG TERM,V002329071
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,357.48,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329072
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,4877.86,RESIDENTIAL LONG TERM,V002329073
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ROOKWOOD,15/11/2024,1360.04,RESIDENTIAL LONG TERM,V002329074
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ROOKWOOD,15/11/2024,1360.04,RESIDENTIAL LONG TERM,V002329075
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,CALTON SYSTEMS LIMITED,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329076
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,986.68,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329077
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,986.68,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329077
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,3053,RESIDENTIAL LONG TERM,V002329078
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,3053,RESIDENTIAL LONG TERM,V002329078
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,2649.38,RESIDENTIAL LONG TERM,V002329079
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,2649.38,RESIDENTIAL LONG TERM,V002329079
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,248.26,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329080
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,1396.48,RESIDENTIAL LONG TERM,V002329081
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,AUTISM PLUS LIMITED,15/11/2024,1222.92,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329082
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,AUTISM PLUS LIMITED,15/11/2024,1222.92,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329082
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,AUTISM PLUS LIMITED,15/11/2024,5615.54,RESIDENTIAL LONG TERM,V002329083
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,AUTISM PLUS LIMITED,15/11/2024,5615.54,RESIDENTIAL LONG TERM,V002329083
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,3731.22,RESIDENTIAL LONG TERM,V002329084
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,3731.22,RESIDENTIAL LONG TERM,V002329084
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,FINBROOK LIMITED,15/11/2024,1546,RESIDENTIAL LONG TERM,V002329085
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HELME HALL LTD,15/11/2024,776.3,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329086
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HELME HALL LTD,15/11/2024,4033.7,RESIDENTIAL LONG TERM,V002329087
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,1347.74,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329088
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,3144.72,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329089
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,598.49,RESIDENTIAL LONG TERM,V002329090
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,1396.48,RESIDENTIAL LONG TERM,V002329091
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,BROOKFIELD CARE HOME,15/11/2024,1360.04,RESIDENTIAL LONG TERM,V002329092
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,BROOKFIELD CARE HOME,15/11/2024,1360.04,RESIDENTIAL LONG TERM,V002329092
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,1607.1,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329093
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,1607.1,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329093
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,1535.64,RESIDENTIAL LONG TERM,V002329094
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,1535.64,RESIDENTIAL LONG TERM,V002329094
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,DAVID LEWIS ORGANISATION,15/11/2024,7456.4,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329095
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,DAVID LEWIS ORGANISATION,15/11/2024,7456.4,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329095
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,DAVID LEWIS ORGANISATION,15/11/2024,979.06,RESIDENTIAL LONG TERM,V002329096
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,DAVID LEWIS ORGANISATION,15/11/2024,979.06,RESIDENTIAL LONG TERM,V002329096
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,1493.26,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329097
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,1396.48,RESIDENTIAL LONG TERM,V002329098
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ROCHDALE GATEWAY LEISURE LIMITED,15/11/2024,3702.18,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329099
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ROCHDALE GATEWAY LEISURE LIMITED,15/11/2024,1396.48,RESIDENTIAL LONG TERM,V002329100
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,MARSHMEAD LIMITED,15/11/2024,1836.54,NURSING LONG TERM,V002329101
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,2984.84,RESIDENTIAL LONG TERM,V002329102
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,OUTREACH COMMUNITY AND R S,15/11/2024,3013.7,RESIDENTIAL LONG TERM,V002329103
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,CALTON SYSTEMS LIMITED,15/11/2024,1546,RESIDENTIAL LONG TERM,V002329104
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,CALTON SYSTEMS LIMITED,15/11/2024,1468.48,RESIDENTIAL LONG TERM,V002329105
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ROOKWOOD,15/11/2024,1360.04,RESIDENTIAL LONG TERM,V002329106
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ROOKWOOD,15/11/2024,1360.04,RESIDENTIAL LONG TERM,V002329106
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ROOKWOOD,15/11/2024,1360.04,RESIDENTIAL LONG TERM,V002329107
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ROOKWOOD,15/11/2024,1360.04,RESIDENTIAL LONG TERM,V002329107
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1546,NURSING LONG TERM,V002329108
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1546,NURSING LONG TERM,V002329108
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,SUNNYBANK P R S LTD,15/11/2024,95.82,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329109
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,SUNNYBANK P R S LTD,15/11/2024,95.82,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329109
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,SUNNYBANK P R S LTD,15/11/2024,1900.44,RESIDENTIAL LONG TERM,V002329110
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,SUNNYBANK P R S LTD,15/11/2024,1900.44,RESIDENTIAL LONG TERM,V002329110
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,3051.38,NURSING LONG TERM - MARKET FACTOR,V002329111
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1546,NURSING LONG TERM,V002329112
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,CALTON SYSTEMS LIMITED,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329113
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LIVING AMBITIONS LTD,15/11/2024,7295.12,RESIDENTIAL LONG TERM,V002329114
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LIVING AMBITIONS LTD,15/11/2024,7295.12,RESIDENTIAL LONG TERM,V002329114
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LIVING AMBITIONS LTD,15/11/2024,7295.12,RESIDENTIAL LONG TERM,V002329115
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LIVING AMBITIONS LTD,15/11/2024,7295.12,RESIDENTIAL LONG TERM,V002329115
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,3084.5,RESIDENTIAL LONG TERM,V002329116
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,3084.5,RESIDENTIAL LONG TERM,V002329116
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,183.14,NURSING LONG TERM - MARKET FACTOR,V002329117
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,183.14,NURSING LONG TERM - MARKET FACTOR,V002329117
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,2093.14,NURSING LONG TERM,V002329118
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,2093.14,NURSING LONG TERM,V002329118
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,CARE IN SAFE HANDS HEALTHCARE LIMITED,15/11/2024,4909.14,RESIDENTIAL LONG TERM,V002329119
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,458.2,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329120
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,458.2,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329120
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,1396.48,RESIDENTIAL LONG TERM,V002329121
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,1396.48,RESIDENTIAL LONG TERM,V002329121
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,BROOKVALE RESIDENTIAL CARE,15/11/2024,1285.5,RESIDENTIAL LONG TERM,V002329122
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,BROOKVALE RESIDENTIAL CARE,15/11/2024,1285.5,RESIDENTIAL LONG TERM,V002329122
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,BROOKVALE RESIDENTIAL CARE,15/11/2024,1195.66,RESIDENTIAL LONG TERM,V002329123
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,BROOKVALE RESIDENTIAL CARE,15/11/2024,1195.66,RESIDENTIAL LONG TERM,V002329123
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329124
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1546,NURSING LONG TERM,V002329125
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,PENDLE RESIDENTIAL CARE,15/11/2024,148.68,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329126
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,PENDLE RESIDENTIAL CARE,15/11/2024,4227.5,RESIDENTIAL LONG TERM,V002329127
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,15/11/2024,1546,NURSING LONG TERM,V002329128
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HC ONE LTD,15/11/2024,1660,RESIDENTIAL LONG TERM,V002329129
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329130
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329131
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,15/11/2024,140,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002329132
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1546,NURSING LONG TERM,V002329133
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,26.3,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329134
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,4073.72,RESIDENTIAL LONG TERM,V002329135
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1546,NURSING LONG TERM,V002329136
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329137
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,FIDELITY RESIDENTIAL LIMITED,15/11/2024,1360.04,RESIDENTIAL LONG TERM,V002329138
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,15/11/2024,3343.12,RESIDENTIAL LONG TERM,V002329139
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1989.06,NURSING LONG TERM,V002329140
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ANTONI AND RIENZIE LTD,15/11/2024,1422,SHORT TERM CARE - RESIDENTIAL,V002329141
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ANTONI AND RIENZIE LTD,15/11/2024,40,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002329142
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ANTONI AND RIENZIE LTD,15/11/2024,40,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002329143
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1546,RESIDENTIAL LONG TERM,V002329144
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329145
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,15/11/2024,1546,NURSING LONG TERM,V002329146
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,15/11/2024,190,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002329147
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329148
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,15/11/2024,1104.29,SHORT TERM CARE - NURSING,V002329149
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,15/11/2024,441.71,NURSING LONG TERM,V002329150
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329151
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329152
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,15/11/2024,1546,NURSING LONG TERM,V002329153
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329154
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329155
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329156
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329157
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329158
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,FUTURE DIRECTIONS CIC,15/11/2024,748.72,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329159
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,FUTURE DIRECTIONS CIC,15/11/2024,1284.72,RESIDENTIAL LONG TERM,V002329160
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329161
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329162
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,15/11/2024,60,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002329163
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329164
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LITTLE HEATON CARE HOME,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329165
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,SUSASH BLACKPOOL LTD,15/11/2024,1407.4,RESIDENTIAL LONG TERM,V002329166
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEATHCOTES CARE LTD,15/11/2024,5055.34,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329167
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HEATHCOTES CARE LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329168
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,MASTERPALM PROPERTIES LIMITED,15/11/2024,1480,RESIDENTIAL LONG TERM,V002329169
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329170
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329171
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,15/11/2024,1546,NURSING LONG TERM,V002329172
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1546,NURSING LONG TERM,V002329173
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LILLIBET HEALTHCARE 2 LTD,15/11/2024,88.88,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329174
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LILLIBET HEALTHCARE 2 LTD,15/11/2024,185.88,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329175
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,SUNNYBANK P R S LTD,15/11/2024,128.76,RESIDENTIAL LONG TERM - MARKET FACTOR,V002329176
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,SUNNYBANK P R S LTD,15/11/2024,1360.04,RESIDENTIAL LONG TERM,V002329177
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HALF ACRE HOUSE,15/11/2024,1422,SELF - FUNDING DEFERRED PAYMENTS,V002329178
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,HALF ACRE HOUSE,15/11/2024,258,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002329179
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,AS CARE SOLUTIONS LTD,15/11/2024,3600,RESIDENTIAL LONG TERM,V002329180
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,15/11/2024,1546,NURSING LONG TERM,V002329181
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,15/11/2024,1320.43,RESIDENTIAL LONG TERM,V002329182
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329183
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329184
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329185
ROCHDALE BOROUGH COUNCIL,15/11/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,15/11/2024,1422,RESIDENTIAL LONG TERM,V002329186
