ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,35.12 ,PROVISIONS,V002419465
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,38.13 ,PROVISIONS,V002419465
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,6.30 ,PROVISIONS,V002419465
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,9.45 ,PROVISIONS,V002419465
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,28.00 ,PROVISIONS,V002419465
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,14.25 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.50 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,2.40 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.35 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,6.44 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,6.44 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,33.60 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,14.91 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,14.00 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,32.40 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,3.00 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,2.16 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,0.79 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.96 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.69 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,2.10 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,9.30 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,29.15 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,29.80 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.46 ,PROVISIONS,V002419466
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,32.68 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,8.72 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,13.38 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,4.97 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,3.21 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,5.01 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,6.28 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,46.05 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,10.12 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,8.07 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,11.67 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,3.32 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,15.38 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,3.81 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,8.24 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,1.61 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,3.23 ,PROVISIONS,V002419467
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,11.96 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,15.72 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,4.22 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,2.18 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,2.38 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,4.60 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,6.50 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,23.34 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,43.92 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,6.99 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,13.98 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,61.86 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,18.66 ,PROVISIONS,V002419468
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,29.86 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,32.68 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,19.09 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,26.16 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,38.51 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,14.07 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,4.30 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,15.29 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,14.41 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,13.38 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,23.34 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,3.81 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,2.77 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,5.71 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,76.86 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,2.99 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,6.72 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,35.92 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,11.43 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,15.65 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,29.94 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,2.78 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,4.33 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,5.22 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,11.01 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,16.42 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,3.79 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,18.35 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,11.21 ,PROVISIONS,V002419469
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,7.00 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,8.74 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,11.00 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,10.80 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,9.45 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,6.75 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,12.40 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,3.00 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,3.22 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,3.22 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,3.22 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.50 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.66 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,3.97 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,2.40 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,3.00 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,0.79 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,0.98 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.50 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,6.73 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,0.75 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.36 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,9.94 ,PROVISIONS,V002419470
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,4.29 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,5.12 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,46.68 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,14.97 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,8.04 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,28.00 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,13.20 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,35.12 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,15.80 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,26.72 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,5.01 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,12.44 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,13.98 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,6.99 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,21.80 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,30.93 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,11.68 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,10.34 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,7.25 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,3.75 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,6.30 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,12.71 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,7.76 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,6.29 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,24.72 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,24.10 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,52.44 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,21.94 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,14.93 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,26.16 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,16.74 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,22.77 ,PROVISIONS,V002419471
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,17.44 ,PROVISIONS,V002419472
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,8.60 ,PROVISIONS,V002419472
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,1.95 ,PROVISIONS,V002419472
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,5.71 ,PROVISIONS,V002419472
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,30.93 ,PROVISIONS,V002419472
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,11.98 ,PROVISIONS,V002419472
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,14.07 ,PROVISIONS,V002419472
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,14-May-25,12.71 ,PROVISIONS,V002419472
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,3.06 ,PROVISIONS,V002419473
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.50 ,PROVISIONS,V002419473
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.50 ,PROVISIONS,V002419473
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.90 ,PROVISIONS,V002419473
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,3.97 ,PROVISIONS,V002419473
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.96 ,PROVISIONS,V002419473
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,0.79 ,PROVISIONS,V002419473
ROCHDALE BOROUGH COUNCIL,14-May-25,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,14-May-25,1.50 ,PROVISIONS,V002419473
