ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,8.61 ,PROVISIONS,V002300330
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,4.11 ,PROVISIONS,V002300330
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£21.60,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£14.25,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.95,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£6.44,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£2.16,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£3.00,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£3.00,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£2.40,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.35,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£14.91,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£14.00,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£27.00,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£3.10,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.69,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.96,PROVISIONS,V002300331
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£2.97,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.95,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£2.56,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.50,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.46,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.44,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£3.97,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£3.32,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.69,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.80,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.58,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.50,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£2.10,PROVISIONS,V002300332
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£21.60,PROVISIONS,V002300333
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.55,PROVISIONS,V002300333
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£2.40,PROVISIONS,V002300333
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£3.32,PROVISIONS,V002300333
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.58,PROVISIONS,V002300333
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.50,PROVISIONS,V002300333
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.96,PROVISIONS,V002300333
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£24.80,PROVISIONS,V002300333
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£18.80,PROVISIONS,V002300333
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£6.44,PROVISIONS,V002300333
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£9.66,PROVISIONS,V002300333
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,28.45 ,PROVISIONS,V002300334
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,18.57 ,PROVISIONS,V002300334
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,27.86 ,PROVISIONS,V002300334
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,13.93 ,PROVISIONS,V002300334
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,15.99 ,PROVISIONS,V002300334
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,16.00 ,PROVISIONS,V002300334
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,27.86 ,PROVISIONS,V002300334
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,9.99 ,PROVISIONS,V002300334
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,9.99 ,PROVISIONS,V002300334
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,4.29 ,PROVISIONS,V002300334
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,13.99 ,PROVISIONS,V002300334
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,-£3.10,PROVISIONS,V002300335
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£0.51,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.50,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.58,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£10.80,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.66,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£9.94,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£7.50,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£0.54,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£0.54,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£0.98,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.35,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.14,PROVISIONS,V002300336
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,5.32 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,9.42 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,13.99 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,27.86 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,52.25 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,19.98 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,12.30 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,90.00 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,28.82 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,5.69 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,23.94 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,13.93 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,7.20 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,15.00 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,18.57 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,12.00 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,20.00 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,11.43 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,2.98 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,30.00 ,PROVISIONS,V002300337
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£14.25,PROVISIONS,V002300338
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£17.40,PROVISIONS,V002300338
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£7.50,PROVISIONS,V002300338
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£8.94,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£26.00,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.50,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£71.25,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.50,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£14.40,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.50,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£4.80,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£3.80,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£2.10,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£7.94,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£3.32,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£13.50,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.96,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.80,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£3.75,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.20,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£6.20,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£44.73,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£29.40,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£64.80,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£15.45,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.96,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£14.00,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£10.02,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£5.70,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£21.60,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£35.00,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£22.95,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£3.22,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£3.22,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£9.98,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£13.00,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£20.97,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£15.72,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£29.15,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£7.50,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£2.25,PROVISIONS,V002300339
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£1.55,PROVISIONS,V002300340
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,55.72 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,23.31 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,59.60 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,3.91 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,4.79 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,6.05 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,3.00 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,25.60 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,5.51 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,9.98 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,69.39 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,2.87 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,3.90 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,15.99 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,23.63 ,PROVISIONS,V002300341
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,RALPH LIVESEY,06/09/2024,£22.95,PROVISIONS,V002300342
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,12.00 ,PROVISIONS,V002300343
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,20.00 ,PROVISIONS,V002300343
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,6.89 ,PROVISIONS,V002300343
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,3.81 ,PROVISIONS,V002300343
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,11.02 ,PROVISIONS,V002300343
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,7.98 ,PROVISIONS,V002300343
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,14.37 ,PROVISIONS,V002300343
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,8.22 ,PROVISIONS,V002300343
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,23.98 ,PROVISIONS,V002300343
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,72.00 ,PROVISIONS,V002300343
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,3.57 ,PROVISIONS,V002300343
ROCHDALE BOROUGH COUNCIL,06/09/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,06/09/2024,17.23 ,PROVISIONS,V002300343
