ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-456.04 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358377
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"6,058.72 ",DIRECT PAYMENTS,V002358378
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-185.96 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358379
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"2,572.92 ",DIRECT PAYMENTS,V002358380
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"7,349.36 ",DIRECT PAYMENTS,V002358381
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-211.24 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358382
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,023.20 ",DIRECT PAYMENTS,V002358383
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-245.72 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358384
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,895.20 ",DIRECT PAYMENTS,V002358385
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,458.12 ",DIRECT PAYMENTS,V002358386
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-217.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358387
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"7,263.12 ",DIRECT PAYMENTS,V002358388
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,002.00 ",DIRECT PAYMENTS,V002358389
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"4,536.00 ",DIRECT PAYMENTS,V002358390
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-308.12 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358391
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,064.00 ",DIRECT PAYMENTS,V002358392
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-242.32 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358393
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,015.08 ",DIRECT PAYMENTS,V002358394
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-284.48 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358395
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,131.00 ",DIRECT PAYMENTS,V002358396
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,131.00 ",DIRECT PAYMENTS,V002358397
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-555.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358398
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-555.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358399
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,780.00 ",DIRECT PAYMENTS,V002358400
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-310.32 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358401
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,250.00 ,CARERS,V002358402
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"2,545.64 ",DIRECT PAYMENTS,V002358403
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,436.04 ",DIRECT PAYMENTS,V002358404
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-391.12 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358405
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,377.92 ,DIRECT PAYMENTS,V002358406
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"2,135.08 ",DIRECT PAYMENTS,V002358407
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-308.12 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358408
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"11,564.84 ",DIRECT PAYMENTS,V002358409
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-30.00 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358410
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-351.08 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358411
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"7,919.28 ",DIRECT PAYMENTS,V002358412
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-57.28 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358413
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,798.44 ,DIRECT PAYMENTS,V002358414
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-351.08 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358415
ROCHDALE BOROUGH COUNCIL,09-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,09-Jan-25,533.12 ,DIRECT PAYMENTS,V002358416
ROCHDALE BOROUGH COUNCIL,09-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,09-Jan-25,-533.12 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358417
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,498.92 ,DIRECT PAYMENTS,V002358418
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-315.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358419
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,339.76 ",DIRECT PAYMENTS,V002358420
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-315.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358421
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,265.88 ",DIRECT PAYMENTS,V002358422
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-282.96 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358423
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,575.00 ",DIRECT PAYMENTS,V002358424
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-164.04 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358425
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,710.64 ",DIRECT PAYMENTS,V002358426
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-205.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358427
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,314.92 ",DIRECT PAYMENTS,V002358428
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-22.76 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358429
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,701.84 ,DIRECT PAYMENTS,V002358430
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,725.04 ",DIRECT PAYMENTS,V002358431
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,514.08 ,DIRECT PAYMENTS,V002358432
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"2,034.08 ",DIRECT PAYMENTS,V002358433
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-315.44 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358434
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,257.84 ,DIRECT PAYMENTS,V002358435
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,263.24 ",DIRECT PAYMENTS,V002358436
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,305.88 ",DIRECT PAYMENTS,V002358437
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-308.12 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358438
ROCHDALE BOROUGH COUNCIL,09-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,09-Jan-25,843.88 ,DIRECT PAYMENTS,V002358439
ROCHDALE BOROUGH COUNCIL,09-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,09-Jan-25,-843.88 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358440
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,115.64 ",DIRECT PAYMENTS,V002358441
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-295.52 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358442
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-843.04 ,DIRECT PAYMENTS,V002358443
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"2,863.76 ",DIRECT PAYMENTS,V002358444
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,108.40 ",DIRECT PAYMENTS,V002358445
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,597.40 ",DIRECT PAYMENTS,V002358446
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-444.16 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358447
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,816.96 ,DIRECT PAYMENTS,V002358448
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-385.00 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358449
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,942.20 ,DIRECT PAYMENTS,V002358450
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,729.04 ",DIRECT PAYMENTS,V002358451
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-53.64 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358452
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,200.00 ",DIRECT PAYMENTS,V002358453
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-84.28 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358454
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,127.79 ",DIRECT PAYMENTS,V002358455
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,463.56 ",DIRECT PAYMENTS,V002358456
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,735.36 ",DIRECT PAYMENTS,V002358457
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,735.36 ",DIRECT PAYMENTS,V002358458
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-213.76 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358459
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-213.76 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358460
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,359.40 ,DIRECT PAYMENTS,V002358461
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-4.16 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358462
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"6,433.24 ",DIRECT PAYMENTS,V002358463
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,350.20 ",DIRECT PAYMENTS,V002358464
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,942.96 ,DIRECT PAYMENTS,V002358465
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,840.00 ,DIRECT PAYMENTS,V002358466
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,196.96 ",DIRECT PAYMENTS,V002358467
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-272.48 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358468
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,036.00 ",DIRECT PAYMENTS,V002358469
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,093.60 ",DIRECT PAYMENTS,V002358470
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,829.44 ,DIRECT PAYMENTS,V002358471
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,617.00 ",DIRECT PAYMENTS,V002358472
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-607.96 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358473
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,516.24 ,DIRECT PAYMENTS,V002358474
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-16.16 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358475
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,295.40 ",DIRECT PAYMENTS,V002358476
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-353.72 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358477
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"2,260.00 ",DIRECT PAYMENTS,V002358478
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-395.08 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358479
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,533.00 ",DIRECT PAYMENTS,V002358480
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,911.28 ,DIRECT PAYMENTS,V002358481
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-362.20 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358482
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,904.68 ,DIRECT PAYMENTS,V002358483
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,261.20 ",DIRECT PAYMENTS,V002358484
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,193.88 ",DIRECT PAYMENTS,V002358485
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-177.80 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358486
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-897.19 ,DIRECT PAYMENTS,V002358487
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,974.88 ",DIRECT PAYMENTS,V002358488
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,77.03 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358489
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,148.00 ",DIRECT PAYMENTS,V002358490
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-324.12 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358491
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,764.96 ,DIRECT PAYMENTS,V002358492
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-24.28 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358493
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,065.16 ",DIRECT PAYMENTS,V002358494
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,80.00 ,DIRECT PAYMENTS,V002358495
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,80.00 ,DIRECT PAYMENTS,V002358496
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,960.00 ,DIRECT PAYMENTS,V002358497
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,977.48 ,DIRECT PAYMENTS,V002358498
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-63.88 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358499
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"1,113.20 ",DIRECT PAYMENTS,V002358500
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-332.12 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358501
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"2,759.56 ",DIRECT PAYMENTS,V002358502
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,787.80 ,DIRECT PAYMENTS,V002358503
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-327.60 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358504
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,393.44 ",DIRECT PAYMENTS,V002358505
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-912.00 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358506
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"2,120.28 ",DIRECT PAYMENTS,V002358507
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-369.64 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358508
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"3,458.36 ",DIRECT PAYMENTS,V002358509
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-308.12 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358510
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,"6,103.28 ",DIRECT PAYMENTS,V002358511
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,-528.80 ,CLIENT CONTRIBUTIONS CASH BUDGETS,V002358512
ROCHDALE BOROUGH COUNCIL,10-Jan-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,10-Jan-25,227.36 ,DIRECT PAYMENTS,V002358513
